Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate
228690,3tc Software Ltd,51511333,R4506,IT Support & Maintenance,"3,145.80",13/05/2019,Communities
223628,A and K Home Care Services Ltd,51507887,R5807,Social Care Block Contracts,829.80,01/05/2019,People
200114,Abacus Day Nursery,51517142,R6106,Early Years Funding (PVIs and LA),"28,414.39",03/05/2019,Communities
200114,Abacus Day Nursery,51517949,R6106,Early Years Funding (PVIs and LA),"4,043.68",08/05/2019,Communities
200115,Abacus Pre-School Nursery Ltd,51517144,R6106,Early Years Funding (PVIs and LA),"10,036.03",03/05/2019,Communities
200115,Abacus Pre-School Nursery Ltd,51517948,R6106,Early Years Funding (PVIs and LA),722.09,08/05/2019,Communities
223099,Abacus Training Centre Ltd,51509187,R1601,Training,575.00,03/05/2019,Communities
223099,Abacus Training Centre Ltd,51512357,R1601,Training,575.00,15/05/2019,Communities
223099,Abacus Training Centre Ltd,51522184,R1601,Training,575.00,17/05/2019,Communities
223099,Abacus Training Centre Ltd,51522185,R1601,Training,575.00,17/05/2019,Communities
223099,Abacus Training Centre Ltd,51522188,R1601,Training,575.00,29/05/2019,Communities
231359,Abbey Offices Park Ltd,51509754,R4015,Equipment Repair & Maintenance,"2,270.00",08/05/2019,Communities
231359,Abbey Offices Park Ltd,51519003,R5702,Payments to External Contractors,"2,270.00",31/05/2019,Communities
209852,ABC Teachers Ltd,51509530,R1101,Agency Staff Pay,780.00,03/05/2019,Schools
209852,ABC Teachers Ltd,51512474,R1101,Agency Staff Pay,780.00,03/05/2019,Schools
209852,ABC Teachers Ltd,51521149,R1101,Agency Staff Pay,585.00,14/05/2019,Schools
201875,About Interiors Ltd t/a E & M Services,51519689,R2002,Building Maintenance,"1,942.50",29/05/2019,Communities
236194,Absolute Translations Ltd,51510807,R4441,Professional Fees,979.96,10/05/2019,People
236194,Absolute Translations Ltd,51514328,R4441,Professional Fees,519.98,23/05/2019,People
236194,Absolute Translations Ltd,51511774,R5702,Payments to External Contractors,590.35,13/05/2019,Communities
208345,ACM Management Solutions Ltd,51523144,C1030,"New Construction, Conversion & Renovation","1,130.00",21/05/2019,Capital
215546,Acorn Care and Education Ltd,51509786,R6107,SEN Statements Funding,"13,515.67",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509787,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509773,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509769,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509770,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509771,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509782,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509776,R6107,SEN Statements Funding,"12,517.33",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509777,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509778,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509779,R6107,SEN Statements Funding,"13,515.67",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51509781,R6107,SEN Statements Funding,"11,852.00",08/05/2019,Communities
215546,Acorn Care and Education Ltd,51511251,R6107,SEN Statements Funding,"13,515.67",13/05/2019,Communities
231875,Acorn House (Fostering Services) Ltd,51522240,R5822,Foster Care Payments - External Provision,-814.96,31/05/2019,People
231875,Acorn House (Fostering Services) Ltd,51522018,R5822,Foster Care Payments - External Provision,"5,433.12",31/05/2019,People
200146,Acorn Wood Day Nursery,51517187,R6106,Early Years Funding (PVIs and LA),"40,801.76",03/05/2019,Communities
200146,Acorn Wood Day Nursery,51517926,R6106,Early Years Funding (PVIs and LA),"4,476.93",08/05/2019,Communities
200152,Action 21 (2010) Ltd t/a Action 21,51517607,R5208,Recycling/re-use Credits,"1,755.99",14/05/2019,Communities
215891,Action For Children (****6746),51510429,R5806,Residential Care,"50,625.00",09/05/2019,People
228784,Active Informatics Ltd,51515135,R4512,Software,"8,837.33",24/05/2019,Communities
220313,Adana Management Group Ltd,51507893,R1101,Agency Staff Pay,"2,184.52",02/05/2019,Resources
220313,Adana Management Group Ltd,51509755,R1101,Agency Staff Pay,"2,266.65",08/05/2019,Resources
220313,Adana Management Group Ltd,51516614,R1101,Agency Staff Pay,"2,195.47",31/05/2019,Resources
200168,ADCS / The Association of Directors of Children's Services Ltd,51511972,R4601,"Conferences, Staff Accommodation & Subsistence",780.00,13/05/2019,Other Services
,Adjuvo,8986,,,708.00,08/05/2019,Communities
237130,Advance Cars Warwick Ltd,51516613,R3204,Home To School / College Transport,"2,480.00",02/05/2019,Communities
200187,Advance Housing & Support Ltd,51516665,R5851,Supported Living,"1,168.64",02/05/2019,People
200187,Advance Housing & Support Ltd,51516667,R5851,Supported Living,"3,570.48",02/05/2019,People
200187,Advance Housing & Support Ltd,51516662,R5851,Supported Living,"1,267.20",02/05/2019,People
200187,Advance Housing & Support Ltd,51516668,R5851,Supported Living,957.44,02/05/2019,People
200187,Advance Housing & Support Ltd,51516591,R5851,Supported Living,"1,224.96",02/05/2019,People
226666,Advance Trust T/A The Kingfisher School,51517805,R6107,SEN Statements Funding,"9,054.00",10/05/2019,Communities
226666,Advance Trust T/A The Kingfisher School,51517801,R6107,SEN Statements Funding,"1,438.46",10/05/2019,Communities
226666,Advance Trust T/A The Kingfisher School,51518841,R6107,SEN Statements Funding,"2,369.23",31/05/2019,Communities
226666,Advance Trust T/A The Kingfisher School,51517797,R6107,SEN Statements Funding,"1,438.46",31/05/2019,Communities
223797,Advance Trust T/A Vale of Evesham School,51515984,R6107,SEN Statements Funding,"4,357.69",29/05/2019,Communities
223797,Advance Trust T/A Vale of Evesham School,51515985,R6107,SEN Statements Funding,"2,369.23",29/05/2019,Communities
200188,Advanced Health & Care Ltd,51511344,R4513,Telephones & Broadband,944.00,13/05/2019,People
200188,Advanced Health & Care Ltd,51519027,R4513,Telephones & Broadband,992.00,29/05/2019,People
999982,Advanced Products,51521120,R2201,Rents & Lettings,-522.60,14/05/2019,Communities
999982,Advanced Products Ltd,51516993,R2201,Rents & Lettings,522.60,03/05/2019,Communities
999982,Advanced Products Ltd,51522401,R2201,Rents & Lettings,522.60,17/05/2019,Communities
209397,AECOM Ltd,51508709,C1050,External Fees,"4,110.00",03/05/2019,Capital
209397,AECOM Ltd,51515699,C1050,External Fees,"6,800.00",21/05/2019,Capital
209397,AECOM Ltd,51507321,R4409,Consultancy,"35,173.00",01/05/2019,Communities
234328,AFFPRO Solutions Ltd,51516522,R4409,Consultancy,"10,000.00",30/05/2019,People
200201,Age UK Warwickshire,51521678,R5208,Recycling/re-use Credits,521.04,21/05/2019,Communities
200201,Age UK Warwickshire,51521678,R5208,Recycling/re-use Credits,"1,169.68",21/05/2019,Communities
200201,Age UK Warwickshire,51521680,R5208,Recycling/re-use Credits,"1,000.00",22/05/2019,Communities
200201,Age UK Warwickshire,51521680,R5208,Recycling/re-use Credits,"1,000.00",22/05/2019,Communities
200201,Age UK Warwickshire,51521680,R5208,Recycling/re-use Credits,500.00,22/05/2019,Communities
200201,Age UK Warwickshire,51521680,R5208,Recycling/re-use Credits,500.00,22/05/2019,Communities
200201,Age UK Warwickshire,51519670,R5807,Social Care Block Contracts,510.00,10/05/2019,People
238586,AGS Gas Ltd,51513739,R2002,Building Maintenance,"3,494.40",17/05/2019,Communities
200211,Airtay,51510719,R2751,Grounds Maintenance,898.00,09/05/2019,Communities
200211,Airtay,51510668,R2751,Grounds Maintenance,"1,973.00",09/05/2019,Communities
208797,Alcester Academy (ACAD) School,51523581,R6107,SEN Statements Funding,"5,146.00",24/05/2019,Communities
207814,Alcester Grammar School (Academy),51523554,R6107,SEN Statements Funding,"2,144.00",24/05/2019,Communities
200237,Alcester Nursery Studio Ltd,51523496,R4030,Materials,"1,903.73",23/05/2019,Other Services
200237,Alcester Nursery Studio Ltd,51517185,R6106,Early Years Funding (PVIs and LA),"42,997.79",03/05/2019,Communities
200237,Alcester Nursery Studio Ltd,51517943,R6106,Early Years Funding (PVIs and LA),"4,135.62",08/05/2019,Communities
200237,Alcester Nursery Studio Ltd,51521374,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
233437,Aldermans Green Primary School,51508644,R6107,SEN Statements Funding,"2,687.00",03/05/2019,Communities
220516,Alere Ltd (****7108) t/a Abbott,51513353,R5702,Payments to External Contractors,"20,000.00",16/05/2019,Communities
202796,All Blinds Ltd,51521175,R2022,Property Services Building (LB),593.07,15/05/2019,Resources
202796,All Blinds Ltd,51521051,R2501,Fixtures & Fittings,"4,188.59",14/05/2019,Schools
235897,All Saints Leek Wootton - Coventry Diocese MAT,51523526,R6107,SEN Statements Funding,"1,434.00",24/05/2019,Communities
207773,Allstar Business Solutions Ltd,51517102,R3004,Repair & Maintenance Of Vehicles,"32,542.73",13/05/2019,Communities
200287,Alsters Kelley Solicitors Ltd,51517055,R4441,Professional Fees,"1,500.00",22/05/2019,People
200291,Alveston Cygnets,51517182,R6106,Early Years Funding (PVIs and LA),"25,156.73",03/05/2019,Communities
200291,Alveston Cygnets,51517997,R6106,Early Years Funding (PVIs and LA),878.34,08/05/2019,Communities
200291,Alveston Cygnets,51521369,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
200292,Alyson Fuller,51516001,R1601,Training,900.00,29/05/2019,Communities
212438,AMAT (Arden Multi Academy Trust) t/a Henley in Arden School,51523578,R6107,SEN Statements Funding,"1,841.00",24/05/2019,Communities
212438,AMAT (Arden Multi Academy Trust) t/a Henley in Arden School,51523268,R6109,Funding payment to Academies and Non WCC Schools,600.00,22/05/2019,Communities
200303,Amce Construction Ltd,51521193,R2023,Property Services Mechanical (LM),"1,673.36",15/05/2019,Resources
228595,Amelio Utilities (Gloucester) Ltd,51519491,R5702,Payments to External Contractors,"1,920.00",10/05/2019,Communities
228595,Amelio Utilities (Gloucester) Ltd,51519628,R5702,Payments to External Contractors,"1,520.00",10/05/2019,Communities
228595,Amelio Utilities (Gloucester) Ltd,51525236,R5702,Payments to External Contractors,900.00,30/05/2019,Communities
235474,Ameo Professional Services Ltd,51507953,R4409,Consultancy,"20,000.00",02/05/2019,Other Services
235474,Ameo Professional Services Ltd,51510550,R4409,Consultancy,"11,625.00",03/05/2019,Resources
200305,Amillan Ltd,51508620,R4506,IT Support & Maintenance,"52,918.89",03/05/2019,Resources
,Amznmktplace,867,,,518.00,08/05/2019,People
236041,Andmar Machinery Services Ltd (utilities)***3741,51513426,R2102,Energy Costs,"1,040.30",13/05/2019,Resources
236040,Andmar Machinery Services Ltd RBS Scheme (rent),51507891,R2201,Rents & Lettings,"4,375.00",01/05/2019,Resources
238271,Anjali Dance Company Ltd,51509188,R5702,Payments to External Contractors,600.00,03/05/2019,Communities
236798,Anker Bridge Nursery,51517154,R6106,Early Years Funding (PVIs and LA),"5,405.40",03/05/2019,Communities
236798,Anker Bridge Nursery,51517994,R6106,Early Years Funding (PVIs and LA),"2,888.34",08/05/2019,Communities
224785,Ansty Golf Centre Ltd,51509059,R2201,Rents & Lettings,645.00,03/05/2019,Communities
200389,Apetito Ltd,51525285,R5807,Social Care Block Contracts,"16,291.75",30/05/2019,People
231176,APM Biomass Fuel Ltd t/a APM Clean Energy,51511383,R2102,Energy Costs,"1,345.00",03/05/2019,Resources
210713,Apple Grove Day Nursery Ltd,51517156,R6106,Early Years Funding (PVIs and LA),"8,288.28",03/05/2019,Communities
210713,Apple Grove Day Nursery Ltd,51518008,R6106,Early Years Funding (PVIs and LA),"4,332.51",08/05/2019,Communities
234649,Appoint Us Services (Midlands) CIC,51516516,R4441,Professional Fees,562.50,07/05/2019,People
234649,Appoint Us Services (Midlands) CIC,51514327,R4441,Professional Fees,570.00,13/05/2019,People
235393,Aquobex,51522375,C1030,"New Construction, Conversion & Renovation","2,548.33",24/05/2019,Capital
235393,Aquobex,51522377,C1030,"New Construction, Conversion & Renovation","9,049.27",24/05/2019,Capital
235393,Aquobex,51522385,C1030,"New Construction, Conversion & Renovation","6,100.89",24/05/2019,Capital
235393,Aquobex,51522720,C1030,"New Construction, Conversion & Renovation","9,899.75",24/05/2019,Capital
235393,Aquobex,51524686,C1030,"New Construction, Conversion & Renovation","7,512.06",30/05/2019,Capital
233488,Arbour Cross Associates Ltd,51508593,R5702,Payments to External Contractors,"4,397.73",03/05/2019,Communities
200419,Arden Construction Ltd,51514007,C1030,"New Construction, Conversion & Renovation","9,868.14",02/05/2019,Capital
200419,Arden Construction Ltd,51517570,C1030,"New Construction, Conversion & Renovation","14,011.24",14/05/2019,Capital
200419,Arden Construction Ltd,51522294,C1030,"New Construction, Conversion & Renovation","18,549.03",28/05/2019,Capital
200419,Arden Construction Ltd,51522300,C1030,"New Construction, Conversion & Renovation","15,197.00",28/05/2019,Capital
200419,Arden Construction Ltd,51522297,C1030,"New Construction, Conversion & Renovation","49,456.00",28/05/2019,Capital
200419,Arden Construction Ltd,51522301,C1030,"New Construction, Conversion & Renovation","27,192.76",29/05/2019,Capital
200419,Arden Construction Ltd,51523112,C1030,"New Construction, Conversion & Renovation","22,326.48",30/05/2019,Capital
200419,Arden Construction Ltd,51523311,C1030,"New Construction, Conversion & Renovation","54,596.48",31/05/2019,Capital
200419,Arden Construction Ltd,51517571,R2022,Property Services Building (LB),"16,454.88",14/05/2019,Resources
200419,Arden Construction Ltd,51522292,R2022,Property Services Building (LB),"5,267.50",28/05/2019,Resources
200419,Arden Construction Ltd,51522295,R2022,Property Services Building (LB),"9,689.97",29/05/2019,Resources
200419,Arden Construction Ltd,51523312,R2022,Property Services Building (LB),"7,793.75",31/05/2019,Resources
236288,Arden Fields School (Academy),51520458,R1408,Other Staffing Costs,"2,520.00",15/05/2019,Schools
236288,Arden Fields School (Academy),51523965,R6107,SEN Statements Funding,"39,238.00",24/05/2019,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51509431,R2201,Rents & Lettings,"1,380.00",02/05/2019,Communities
226768,Arden Leisure Ltd t/a Studley Sports Centre,51519978,R2201,Rents & Lettings,"1,380.00",31/05/2019,Communities
200429,Argos Business Solutions Ltd (****9518),51507243,R4008,Equipment - Access To Work,"2,125.35",01/05/2019,Resources
200429,Argos Business Solutions Ltd (****9518),51509766,R4008,Equipment - Access To Work,"1,569.70",07/05/2019,Resources
200429,Argos Business Solutions Ltd (****9518),51512021,R4008,Equipment - Access To Work,"1,892.94",14/05/2019,Resources
200429,Argos Business Solutions Ltd (****9518),51514461,R4008,Equipment - Access To Work,"1,800.05",21/05/2019,Resources
200429,Argos Business Solutions Ltd (****9518),51515842,R4008,Equipment - Access To Work,"2,010.52",24/05/2019,Resources
238501,Ark William Parker Academy,51523280,R6109,Funding payment to Academies and Non WCC Schools,600.00,22/05/2019,Communities
219768,Art of Brilliance Ltd,51511332,R1601,Training,"1,000.00",13/05/2019,Resources
213431,Ash Green School & Arts College (Academy),51523555,R6107,SEN Statements Funding,"3,132.00",24/05/2019,Communities
236184,Ashby and Croft Manufacturing Ltd,51508761,C1030,"New Construction, Conversion & Renovation","38,425.00",01/05/2019,Capital
236184,Ashby and Croft Manufacturing Ltd,51508754,C1030,"New Construction, Conversion & Renovation","18,750.00",01/05/2019,Capital
236184,Ashby and Croft Manufacturing Ltd,51508747,C1030,"New Construction, Conversion & Renovation","1,131.00",02/05/2019,Capital
236184,Ashby and Croft Manufacturing Ltd,51508750,C1030,"New Construction, Conversion & Renovation","5,233.73",03/05/2019,Capital
236184,Ashby and Croft Manufacturing Ltd,51520634,C1030,"New Construction, Conversion & Renovation","468,666.17",31/05/2019,Capital
236184,Ashby and Croft Manufacturing Ltd,51520006,C1030,"New Construction, Conversion & Renovation","1,168.70",31/05/2019,Capital
237889,Ashby Willesley Primary School,51523276,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",22/05/2019,Communities
208346,Ashe Construction Ltd,51521176,C1030,"New Construction, Conversion & Renovation","304,479.62",15/05/2019,Capital
208346,Ashe Construction Ltd,51524118,C1030,"New Construction, Conversion & Renovation","-51,051.00",23/05/2019,Capital
208346,Ashe Construction Ltd,51524116,C1030,"New Construction, Conversion & Renovation","51,051.00",23/05/2019,Capital
208346,Ashe Construction Ltd,51524114,C1030,"New Construction, Conversion & Renovation","51,051.00",23/05/2019,Capital
200465,Ashleigh Nursery School,51517146,R6106,Early Years Funding (PVIs and LA),"46,396.35",03/05/2019,Communities
200465,Ashleigh Nursery School,51518021,R6106,Early Years Funding (PVIs and LA),"7,680.58",08/05/2019,Communities
227882,Ashwood Gifts Ltd,51521344,R4044,Stock For Re-Sale Or Hire,"1,554.01",16/05/2019,Communities
200468,Askews And Holts Library Services Ltd.,51512693,R4058,"Books, Newspapers & Publications","1,198.06",16/05/2019,Resources
200468,Askews And Holts Library Services Ltd.,51512697,R4058,"Books, Newspapers & Publications","1,421.15",16/05/2019,Resources
200471,Aspects Services (UK) Ltd t/a ASL,51511334,C1030,"New Construction, Conversion & Renovation","3,720.00",03/05/2019,Capital
200471,Aspects Services (UK) Ltd t/a ASL,51511335,C1030,"New Construction, Conversion & Renovation","7,560.50",03/05/2019,Capital
200471,Aspects Services (UK) Ltd t/a ASL,51515210,C1030,"New Construction, Conversion & Renovation","1,050.00",23/05/2019,Capital
200471,Aspects Services (UK) Ltd t/a ASL,51517565,C1030,"New Construction, Conversion & Renovation","1,050.00",31/05/2019,Capital
200472,Aspire People Ltd,51509798,R1101,Agency Staff Pay,"1,150.00",03/05/2019,Schools
200472,Aspire People Ltd,51509815,R1101,Agency Staff Pay,"1,626.00",03/05/2019,Schools
200472,Aspire People Ltd,51517715,R1101,Agency Staff Pay,"1,621.00",23/05/2019,Schools
214538,Aspire Sports Health & Fitness Ltd,51509812,R4441,Professional Fees,540.00,08/05/2019,Schools
238423,AST Rugby Ltd,51516234,R2201,Rents & Lettings,"1,925.00",30/05/2019,Communities
208492,Atkins Ltd,51514474,C1050,External Fees,"9,923.80",13/05/2019,Capital
208492,Atkins Ltd,51511879,R5706,Payments to Third Parties - Recoverable Operating Expenditure,"4,071.87",02/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51511238,C1050,External Fees,"7,550.00",10/05/2019,Capital
200502,Atkins Ltd  t/a Faithful Gould,51519152,C1050,External Fees,"-14,825.00",10/05/2019,Capital
200502,Atkins Ltd  t/a Faithful Gould,51507605,C1050,External Fees,"14,825.00",10/05/2019,Capital
200502,Atkins Ltd  t/a Faithful Gould,51518998,C1050,External Fees,"4,952.22",23/05/2019,Capital
200502,Atkins Ltd  t/a Faithful Gould,51515903,R1101,Agency Staff Pay,"15,613.26",01/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51515910,R1101,Agency Staff Pay,"20,179.35",01/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51516600,R1101,Agency Staff Pay,"3,903.50",02/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51516619,R1101,Agency Staff Pay,"47,124.72",09/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51523491,R1101,Agency Staff Pay,"1,917.96",24/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51524565,R1101,Agency Staff Pay,"12,583.53",28/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51524561,R1101,Agency Staff Pay,"17,836.03",28/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51519800,R1101,Agency Staff Pay,"154,087.50",30/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51516545,R1101,Agency Staff Pay,"2,924.96",30/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51524559,R1101,Agency Staff Pay,"1,351.29",30/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51525500,R1101,Agency Staff Pay,"2,752.93",31/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51511730,R4409,Consultancy,"7,482.00",13/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51515902,R4409,Consultancy,"3,113.97",29/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51523768,R4409,Consultancy,"12,000.00",30/05/2019,Communities
200502,Atkins Ltd  t/a Faithful Gould,51511296,R4506,IT Support & Maintenance,"2,000.00",13/05/2019,Communities
200505,ATS Euromaster Ltd,51519976,R3004,Repair & Maintenance Of Vehicles,"1,986.55",14/05/2019,Communities
230013,Atwal News Ltd,51514833,R4058,"Books, Newspapers & Publications","1,075.10",23/05/2019,Resources
213655,Automation Experts Ltd,51523485,R4030,Materials,844.06,23/05/2019,Other Services
221151,Avon Healthcare Ltd t/a Avon Pharmacy,51519214,R5702,Payments to External Contractors,678.00,14/05/2019,Communities
216249,Avonside Health Centre,51524873,R5702,Payments to External Contractors,583.45,30/05/2019,Communities
216249,Avonside Health Centre,51524857,R5702,Payments to External Contractors,612.01,30/05/2019,Communities
233756,AXCIS Education,51516457,R1101,Agency Staff Pay,500.00,30/05/2019,Communities
213427,Aylesford School And Sixth Form College (Academy),51523534,R6107,SEN Statements Funding,"3,807.00",24/05/2019,Communities
213427,Aylesford School And Sixth Form College (Academy),51524280,R6109,Funding payment to Academies and Non WCC Schools,"16,465.00",24/05/2019,Communities
209620,B Line Plant Ltd,51507632,R4008,Equipment - Access To Work,"1,000.00",01/05/2019,Communities
209620,B Line Plant Ltd,51507635,R4008,Equipment - Access To Work,"5,000.00",01/05/2019,Communities
209620,B Line Plant Ltd,51509433,R4008,Equipment - Access To Work,"1,450.00",03/05/2019,Communities
209620,B Line Plant Ltd,51509948,R4008,Equipment - Access To Work,"1,450.00",08/05/2019,Communities
209620,B Line Plant Ltd,51511733,R4008,Equipment - Access To Work,"1,900.00",13/05/2019,Communities
209620,B Line Plant Ltd,51512809,R4008,Equipment - Access To Work,"2,000.00",16/05/2019,Communities
231104,Bach Ventures Ltd,51515303,R4441,Professional Fees,840.00,24/05/2019,People
200575,Baddesley and Grendon Pre/School - Playgroup,51517151,R6106,Early Years Funding (PVIs and LA),"12,729.72",03/05/2019,Communities
200575,Baddesley and Grendon Pre/School - Playgroup,51518039,R6106,Early Years Funding (PVIs and LA),"3,472.75",08/05/2019,Communities
200576,Badenoch & Clark Ltd,51514346,R1101,Agency Staff Pay,975.00,09/05/2019,Resources
200576,Badenoch & Clark Ltd,51514354,R1101,Agency Staff Pay,975.00,09/05/2019,Resources
200576,Badenoch & Clark Ltd,51516388,R1101,Agency Staff Pay,975.00,09/05/2019,Resources
200576,Badenoch & Clark Ltd,51519439,R1101,Agency Staff Pay,"2,445.00",10/05/2019,Resources
200576,Badenoch & Clark Ltd,51519443,R1101,Agency Staff Pay,936.00,10/05/2019,Resources
200576,Badenoch & Clark Ltd,51519444,R1101,Agency Staff Pay,"2,445.00",10/05/2019,Resources
200576,Badenoch & Clark Ltd,51517769,R1101,Agency Staff Pay,"1,956.00",10/05/2019,Resources
200576,Badenoch & Clark Ltd,51517776,R1101,Agency Staff Pay,"1,956.00",10/05/2019,Resources
200576,Badenoch & Clark Ltd,51517038,R1101,Agency Staff Pay,"1,959.75",15/05/2019,People
200576,Badenoch & Clark Ltd,51520687,R1101,Agency Staff Pay,936.00,15/05/2019,Resources
200576,Badenoch & Clark Ltd,51522382,R1101,Agency Staff Pay,"1,956.00",20/05/2019,Resources
200576,Badenoch & Clark Ltd,51522037,R1101,Agency Staff Pay,"1,956.00",20/05/2019,Resources
200576,Badenoch & Clark Ltd,51522388,R1101,Agency Staff Pay,"1,959.75",22/05/2019,People
200576,Badenoch & Clark Ltd,51523448,R1101,Agency Staff Pay,"2,445.00",22/05/2019,Resources
200576,Badenoch & Clark Ltd,51523450,R1101,Agency Staff Pay,"2,445.00",22/05/2019,Resources
200576,Badenoch & Clark Ltd,51522392,R1101,Agency Staff Pay,"1,809.00",22/05/2019,People
200576,Badenoch & Clark Ltd,51524668,R1101,Agency Staff Pay,936.00,28/05/2019,Resources
200576,Badenoch & Clark Ltd,51525323,R1101,Agency Staff Pay,"2,445.00",30/05/2019,Resources
200576,Badenoch & Clark Ltd,51525321,R1101,Agency Staff Pay,"2,445.00",30/05/2019,Resources
200576,Badenoch & Clark Ltd,51525324,R1101,Agency Staff Pay,"2,412.00",30/05/2019,People
200576,Badenoch & Clark Ltd,51525325,R1101,Agency Staff Pay,"2,412.00",30/05/2019,People
200576,Badenoch & Clark Ltd,51515813,R4409,Consultancy,"1,206.00",02/05/2019,People
200576,Badenoch & Clark Ltd,51517774,R4409,Consultancy,"1,206.00",13/05/2019,People
200576,Badenoch & Clark Ltd,51520684,R4409,Consultancy,"1,206.00",15/05/2019,People
200576,Badenoch & Clark Ltd,51523453,R4409,Consultancy,"2,875.00",22/05/2019,People
200576,Badenoch & Clark Ltd,51523465,R4409,Consultancy,"1,725.00",22/05/2019,People
200576,Badenoch & Clark Ltd,51523452,R4409,Consultancy,"1,725.00",22/05/2019,People
200576,Badenoch & Clark Ltd,51525326,R4409,Consultancy,"1,206.00",30/05/2019,People
200576,Badenoch & Clark Ltd,51525320,R4409,Consultancy,"1,206.00",30/05/2019,People
,Balfour Beatty Living Places,,DP dealt with coding,,"2,895,675.12",13/05/2019,Communities
200589,Balfour Beatty Living Places Ltd (****2460),51520675,R5702,Payments to External Contractors,"2,462,653.01",14/05/2019,Communities
200593,Bambini Childcare Ltd,51517190,R6106,Early Years Funding (PVIs and LA),"28,864.84",03/05/2019,Communities
200593,Bambini Childcare Ltd,51518005,R6106,Early Years Funding (PVIs and LA),"6,209.93",08/05/2019,Communities
200593,Bambini Childcare Ltd,51521376,R6106,Early Years Funding (PVIs and LA),"1,100.00",17/05/2019,Communities
200594,Banana Moon Day Nursery (Grove House),51517401,R6106,Early Years Funding (PVIs and LA),"45,045.00",07/05/2019,Communities
200594,Banana Moon Day Nursery (Grove House),51517978,R6106,Early Years Funding (PVIs and LA),"2,848.66",08/05/2019,Communities
226306,Banana Moon Day Nursery (Harbury),51517170,R6106,Early Years Funding (PVIs and LA),"38,443.92",03/05/2019,Communities
226306,Banana Moon Day Nursery (Harbury),51517916,R6106,Early Years Funding (PVIs and LA),"1,335.16",08/05/2019,Communities
,Band Hatton Button Llp,5473,,,"1,464.17",10/05/2019,People
205913,Banner Group Ltd,51515671,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",512.90,24/05/2019,Resources
200604,Barcham Trees PLC,51510835,R4030,Materials,768.00,10/05/2019,Communities
200613,Barnardo Services Ltd (****6716),51515933,R5702,Payments to External Contractors,"203,262.00",02/05/2019,People
200613,Barnardo Services Ltd (****6716),51515929,R5702,Payments to External Contractors,"148,664.56",02/05/2019,People
200613,Barnardo Services Ltd (****6716),51515931,R5702,Payments to External Contractors,"189,353.53",23/05/2019,People
200613,Barnardo Services Ltd (****6716),51523858,R5702,Payments to External Contractors,"108,719.91",29/05/2019,People
216999,Barnsley Bate Ltd,51508741,R4441,Professional Fees,900.00,03/05/2019,Communities
,Batsford Timber Ltd,791,,,549.00,07/05/2019,Communities
232814,BD Fuels Ltd,51513965,R4030,Materials,800.87,09/05/2019,Communities
237907,Beacon Hill Academy (Dudley Academies Trust),51510866,R6107,SEN Statements Funding,"1,594.00",10/05/2019,Communities
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51507614,R4409,Consultancy,"57,375.00",10/05/2019,Communities
200655,Bedworth Rugby and Nuneaton Citizens Advice Bureau,51518884,R5702,Payments to External Contractors,"30,000.00",10/05/2019,Communities
