Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
228843,1st Care Ltd t/a Acorn Care Home,51161590,R5806,Residential Care (Adults),6400,06/02/2017,People Group
999982,1st Long Itchington Scout Group,51160904,R5501,Grants to Organisations & Voluntary Bodies,1500,03/02/2017,Communities
999982,1st Stratford upon Avon Scout Group,51160847,R5501,Grants to Organisations & Voluntary Bodies,500,03/02/2017,Communities
223628,A and K Home Care Services Ltd,51159561,R5805,Homecare - External Domiciliary (Adults),1850.24,01/02/2017,People Group
223628,A and K Home Care Services Ltd,51166179,R5805,Homecare - External Domiciliary (Adults),1387.68,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166252,R5805,Homecare - External Domiciliary (Adults),545.16,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166267,R5805,Homecare - External Domiciliary (Adults),925.12,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166271,R5805,Homecare - External Domiciliary (Adults),925.12,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166272,R5805,Homecare - External Domiciliary (Adults),925.12,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166167,R5805,Homecare - External Domiciliary (Adults),925.12,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166145,R5805,Homecare - External Domiciliary (Adults),693.84,17/02/2017,People Group
223628,A and K Home Care Services Ltd,51166256,R5805,Homecare - External Domiciliary (Adults),925.12,17/02/2017,People Group
225317,A Lowrie Care Services Ltd T/A Cornerstone Children's Homes,51150706,R5848,Residential Care (Children),15000,10/02/2017,People Group
200114,Abacus Day Nursery,51170668,R6106,Private Providers - Early Years Funding,6874.1,28/02/2017,Communities
999982,Abacus pre-School,51160803,R5501,Grants to Organisations & Voluntary Bodies,500,02/02/2017,Communities
223099,Abacus Training Centre Ltd,51144584,R1601,Training - External,1000,02/02/2017,Fire and Rescue
223099,Abacus Training Centre Ltd,51144586,R1601,Training - External,925,02/02/2017,Fire and Rescue
221450,Abbey Fire (UK) Ltd,51153165,R2023,Mechanical (LM),740.95,10/02/2017,Resources
230978,Abbotswood Lodge Ltd,51161589,R5806,Residential Care (Adults),1772.52,06/02/2017,People Group
223033,ABC Fostering Services Ltd,51144502,R5822,Foster Care Payments - External Provision,3207.86,02/02/2017,People Group
209852,ABC Teachers Ltd,51145857,R1101,Agency Staff Pay,1462.95,03/02/2017,Schools
209852,ABC Teachers Ltd,51151605,R1101,Agency Staff Pay,1010.76,10/02/2017,Schools
209852,ABC Teachers Ltd,51155000,R1101,Agency Staff Pay,1263.45,17/02/2017,Schools
201709,About Me Care and Support Ltd,51162300,R5818,Community Services External,4201.87,24/02/2017,People Group
201709,About Me Care and Support Ltd,51162305,R5818,Community Services External,4321.93,24/02/2017,People Group
227552,AC Education,51158672,R5802,Substitute Care,7680,02/02/2017,People Group
224722,Access Intelligence Media & Communications Ltd,51154696,R4512,Software,4000,17/02/2017,Resources
224722,Access Intelligence Media & Communications Ltd,51154703,R4512,Software,8000,17/02/2017,Resources
219926,Accessible Transport Group Ltd (ATG),51171993,R5204,Concessionary Fares,1750,23/02/2017,Communities
200139,Ace Gearboxes Ltd,51164763,R4030,Materials,695,15/02/2017,Communities
