Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
228843,1st Care Ltd t/a Acorn Care Home,50956297,R5806,Residential Care (Adults),2916.44,25/01/2016,People Group
224477,1st Class School Improvement Ltd,50949173,R5604,Commissioned Works,4000,11/01/2016,People Group
200013,2simple Software Ltd,50944740,R4029,Licences (Incl Tv),800,08/01/2016,Schools
223628,A and K Home Care Services Ltd,50950788,R5805,Homecare - External Domiciliary (Adults),896,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950800,R5805,Homecare - External Domiciliary (Adults),944,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950810,R5805,Homecare - External Domiciliary (Adults),672,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950823,R5805,Homecare - External Domiciliary (Adults),1360,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950833,R5805,Homecare - External Domiciliary (Adults),560,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50953774,R5805,Homecare - External Domiciliary (Adults),2464,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950756,R5805,Homecare - External Domiciliary (Adults),672,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950737,R5805,Homecare - External Domiciliary (Adults),896,15/01/2016,People Group
223628,A and K Home Care Services Ltd,50950811,R5805,Homecare - External Domiciliary (Adults),560,15/01/2016,People Group
225317,A Lowrie Care Services Ltd T/A Cornerstone Children's Homes,50942827,R5848,Residential Care (Children),15000,07/01/2016,People Group
225317,A Lowrie Care Services Ltd T/A Cornerstone Children's Homes,50931984,R5848,Residential Care (Children),15000,07/01/2016,People Group
999982,A2 Solicitors LLP,50959741,R4928,Casualty Insurance Claims,8250,27/01/2016,Other Services
200114,Abacus Day Nursery,50938266,R6106,Private Providers - Early Years Funding,9018.48,04/01/2016,People Group
200114,Abacus Day Nursery,50950387,R6106,Private Providers - Early Years Funding,1737.45,25/01/2016,People Group
200115,Abacus Pre-School Nursery Ltd,50938206,R6106,Private Providers - Early Years Funding,4641.74,04/01/2016,People Group
200121,Abbey Preschool,50938215,R6106,Private Providers - Early Years Funding,2625.05,04/01/2016,People Group
223033,ABC Fostering Services Ltd,50935095,R5822,Foster Care Payments - External,3207.86,15/01/2016,People Group
223033,ABC Fostering Services Ltd,50955168,R5822,Foster Care Payments - External,3314.79,29/01/2016,People Group
201709,About Me Care and Support Ltd,50924250,R5818,Community Services External,4309,11/01/2016,People Group
201709,About Me Care and Support Ltd,50924248,R5818,Community Services External,4527.66,11/01/2016,People Group
201709,About Me Care and Support Ltd,50924247,R5818,Community Services External,5884.63,11/01/2016,People Group
201709,About Me Care and Support Ltd,50924249,R5818,Community Services External,4489.05,11/01/2016,People Group
201709,About Me Care and Support Ltd,50953157,R5818,Community Services External,4304.71,22/01/2016,People Group
215546,Acorn Care and Education Ltd,50933803,R6107,SEN Statements Funding - Non-Maintained Schools,-1343.44,11/01/2016,People Group
200142,Acorn Fostering Services Ltd,50946200,R5822,Foster Care Payments - External,3324.75,07/01/2016,People Group
200145,Acorn Tree Surgery Ltd,50945316,R5706,Payments to Third Parties - Recoverable Operating Expenditure,5378.57,05/01/2016,Communities
200145,Acorn Tree Surgery Ltd,50945322,R5706,Payments to Third Parties - Recoverable Operating Expenditure,1542.28,05/01/2016,Communities
200145,Acorn Tree Surgery Ltd,50945606,R5706,Payments to Third Parties - Recoverable Operating Expenditure,5391.01,07/01/2016,Communities
200145,Acorn Tree Surgery Ltd,50945596,R5706,Payments to Third Parties - Recoverable Operating Expenditure,9949.41,07/01/2016,Communities
200146,Acorn Wood Day Nursery,50938263,R6106,Private Providers - Early Years Funding,9405.4,04/01/2016,People Group
200146,Acorn Wood Day Nursery,50950370,R6106,Private Providers - Early Years Funding,2341.35,25/01/2016,People Group
211087,Action Centres Uk Ltd,50950790,R1601,Training - External,1585.12,28/01/2016,People Group
215891,Action For Children (****6746),50944532,R5848,Residential Care (Children),50625,11/01/2016,People Group
215891,Action For Children (****6746),50946431,R5203,Inter Authority Payments,1833,14/01/2016,People Group
215891,Action For Children (****6746),50946433,R5203,Inter Authority Payments,1314,14/01/2016,People Group
218908,Active Robots Ltd,50944736,R4915,Educational Visits Expenditure,621.5,15/01/2016,Schools
209841,Active Uk t/a Activcameras,50943307,R4009,Equipment - Audio/Visual,650,08/01/2016,Fire and Rescue
200158,Active8 Sports,50942207,R4442,Professional Fees Curriculum,1020,06/01/2016,Schools
200158,Active8 Sports,50942202,R4442,Professional Fees Curriculum,960,06/01/2016,Schools
200158,Active8 Sports,50942192,R4442,Professional Fees Curriculum,2010,06/01/2016,Schools
200169,Addaction - Henley House,50951405,R4612,Projects,38033.34,13/01/2016,Communities
200169,Addaction - Henley House,50954237,R5702,Payments to External Contractors,24727.86,19/01/2016,Communities
200169,Addaction - Henley House,50956127,R5702,Payments to External Contractors,281709.79,21/01/2016,Communities
229387,ADELAIDE HOUSE (B & E THORPE-SMITH),50956302,R5806,Residential Care (Adults),2840,25/01/2016,People Group
